executable,n,elapsed_time,version,n_procs,process_0_elapsed_time,process_1_elapsed_time,max_proc_id,process_2_elapsed_time,process_3_elapsed_time,process_4_elapsed_time,process_5_elapsed_time,process_6_elapsed_time,process_7_elapsed_time,process_8_elapsed_time,process_9_elapsed_time,process_10_elapsed_time,process_11_elapsed_time,process_12_elapsed_time,process_13_elapsed_time,process_14_elapsed_time,process_15_elapsed_time,process_16_elapsed_time,process_17_elapsed_time,process_18_elapsed_time,process_19_elapsed_time,process_20_elapsed_time,process_21_elapsed_time,process_22_elapsed_time,process_23_elapsed_time,process_24_elapsed_time,process_25_elapsed_time,process_26_elapsed_time,process_27_elapsed_time,process_28_elapsed_time,process_29_elapsed_time,process_30_elapsed_time,process_31_elapsed_time,process_32_elapsed_time,process_33_elapsed_time,process_34_elapsed_time,process_35_elapsed_time,process_36_elapsed_time,process_37_elapsed_time,process_38_elapsed_time,process_39_elapsed_time,process_40_elapsed_time,process_41_elapsed_time,process_42_elapsed_time,process_43_elapsed_time,process_44_elapsed_time,process_45_elapsed_time,process_46_elapsed_time,process_47_elapsed_time,process_48_elapsed_time,process_49_elapsed_time,process_50_elapsed_time,process_51_elapsed_time,process_52_elapsed_time,process_53_elapsed_time,process_54_elapsed_time,process_55_elapsed_time,process_56_elapsed_time,process_57_elapsed_time,process_58_elapsed_time,process_59_elapsed_time,process_60_elapsed_time,process_61_elapsed_time,process_62_elapsed_time,process_63_elapsed_time
1D_parallel_julia,500,0.017964,mpi,16.0,0.004869,0.00584,9.0,0.006433,0.008835,0.01298,0.017037,0.017501,0.017508,0.017393,0.017964,0.015821,0.012788,0.008716,0.006002,0.005586,0.004702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.018531,mpi,16.0,0.004895,0.005958,7.0,0.006081,0.013043,0.012465,0.017413,0.017606,0.018531,0.018023,0.017236,0.016676,0.012131,0.00863,0.009815,0.005883,0.004599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.033849,mpi,16.0,0.004749,0.006314,5.0,0.004648,0.008631,0.030301,0.033849,0.017289,0.017851,0.0178,0.015555,0.016275,0.011927,0.008337,0.009351,0.005679,0.004592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.01829,mpi,16.0,0.004982,0.005739,8.0,0.006382,0.009345,0.01374,0.01656,0.01698,0.017973,0.01829,0.017058,0.01605,0.012704,0.009125,0.006182,0.005871,0.004828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.073745,mpi,16.0,0.018544,0.022943,9.0,0.027117,0.034866,0.053709,0.073192,0.070177,0.070787,0.072259,0.073745,0.065615,0.051991,0.046202,0.024125,0.023452,0.018867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.076735,mpi,16.0,0.019482,0.020395,7.0,0.024934,0.036329,0.050109,0.066835,0.071083,0.076735,0.069325,0.070439,0.063357,0.04913,0.034967,0.02299,0.02309,0.01828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.074101,mpi,16.0,0.02013,0.020606,6.0,0.025378,0.036237,0.052042,0.065946,0.074101,0.070978,0.071145,0.068983,0.063605,0.050253,0.035238,0.02454,0.023303,0.019185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.127588,mpi,16.0,0.018194,0.023405,5.0,0.032449,0.04009,0.051278,0.127588,0.079424,0.074663,0.092835,0.067727,0.076503,0.049759,0.035018,0.020752,0.023137,0.018317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.089231,mpi,16.0,0.018849,0.02383,8.0,0.025304,0.044023,0.052667,0.066109,0.071027,0.072801,0.089231,0.068306,0.066044,0.051836,0.034121,0.02429,0.023481,0.018554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.118518,mpi,16.0,0.03103,0.023558,7.0,0.025157,0.034725,0.050341,0.067858,0.07816,0.118518,0.078763,0.070987,0.078087,0.050186,0.036641,0.02418,0.024016,0.016046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.096015,mpi,16.0,0.018782,0.023065,9.0,0.024852,0.056679,0.049803,0.068862,0.068175,0.072353,0.069404,0.096015,0.065558,0.042665,0.032958,0.023998,0.023526,0.018869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.073489,mpi,16.0,0.02001,0.023412,8.0,0.024865,0.036184,0.05102,0.065678,0.071363,0.070577,0.073489,0.067883,0.064218,0.048246,0.033297,0.02705,0.023543,0.01867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.071821,mpi,16.0,0.01872,0.023799,7.0,0.024917,0.036091,0.055083,0.068321,0.069439,0.071821,0.070612,0.068102,0.068438,0.048143,0.035817,0.024504,0.021932,0.019151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.086017,mpi,16.0,0.016863,0.023526,9.0,0.026229,0.035739,0.050191,0.073202,0.071602,0.073911,0.071981,0.086017,0.063307,0.048205,0.03584,0.022106,0.02316,0.019563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.073766,mpi,16.0,0.019761,0.022899,7.0,0.024855,0.034352,0.053341,0.0675,0.069473,0.073766,0.072022,0.070188,0.064943,0.050593,0.035561,0.023757,0.022714,0.018786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.072137,mpi,16.0,0.019428,0.02225,7.0,0.025455,0.034633,0.052474,0.068623,0.070805,0.072137,0.071038,0.068375,0.066172,0.050644,0.035033,0.024657,0.02292,0.018387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.073313,mpi,16.0,0.01813,0.021623,7.0,0.024117,0.038619,0.050978,0.065613,0.068951,0.073313,0.069817,0.069323,0.066523,0.050624,0.035618,0.024634,0.023148,0.018206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.070987,mpi,16.0,0.019302,0.024726,7.0,0.024959,0.035845,0.050364,0.067456,0.070949,0.070987,0.069341,0.067874,0.065965,0.05125,0.034667,0.024703,0.02198,0.019228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.073404,mpi,16.0,0.020655,0.023595,7.0,0.02428,0.03424,0.05213,0.067372,0.071049,0.073404,0.071814,0.070573,0.063168,0.04826,0.033801,0.023515,0.022665,0.01856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.075569,mpi,16.0,0.019382,0.023574,8.0,0.024265,0.036503,0.051288,0.068429,0.071638,0.071681,0.075569,0.070431,0.063217,0.048426,0.033245,0.023643,0.022942,0.018725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.09358,mpi,16.0,0.019306,0.023574,8.0,0.025455,0.034258,0.050053,0.06557,0.093288,0.073704,0.09358,0.065832,0.06294,0.047787,0.035174,0.024134,0.022855,0.018953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.074574,mpi,16.0,0.019608,0.023209,6.0,0.024476,0.036099,0.053093,0.066608,0.074574,0.073976,0.071182,0.070641,0.063322,0.049906,0.036217,0.023858,0.022263,0.019005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.07317,mpi,16.0,0.018405,0.023547,7.0,0.026403,0.034815,0.052709,0.067563,0.069457,0.07317,0.069688,0.069817,0.063555,0.050664,0.035514,0.024747,0.023347,0.018135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,1000,0.072038,mpi,16.0,0.018803,0.023843,7.0,0.023505,0.036065,0.050045,0.066435,0.068706,0.072038,0.071529,0.068581,0.063618,0.050451,0.036616,0.024443,0.022204,0.018325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.468,mpi,16.0,0.118827,0.149469,8.0,0.152695,0.224635,0.328659,0.432417,0.444409,0.446119,0.468,0.450035,0.404356,0.306922,0.224535,0.151511,0.138456,0.120645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.453867,mpi,16.0,0.11588,0.147824,8.0,0.169904,0.217481,0.325497,0.425912,0.443653,0.447443,0.453867,0.431324,0.406874,0.30971,0.225292,0.156689,0.145512,0.116953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.466957,mpi,16.0,0.128811,0.148437,9.0,0.160095,0.224572,0.314975,0.40749,0.445802,0.459233,0.466491,0.466957,0.426327,0.311426,0.230343,0.163463,0.142669,0.122121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.45272,mpi,16.0,0.120668,0.148819,8.0,0.158735,0.214962,0.324036,0.41372,0.432435,0.444019,0.45272,0.446818,0.42662,0.312386,0.231772,0.157948,0.147039,0.127307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.453964,mpi,16.0,0.120212,0.142928,7.0,0.164131,0.227889,0.315584,0.425355,0.452242,0.453964,0.444039,0.445205,0.417274,0.327562,0.212986,0.15721,0.14748,0.119572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.459397,mpi,16.0,0.1124,0.148626,8.0,0.158714,0.216563,0.325739,0.435575,0.446064,0.442151,0.459397,0.445406,0.41958,0.314365,0.224548,0.150152,0.145291,0.117077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.452972,mpi,16.0,0.1218,0.148611,7.0,0.162597,0.231391,0.311017,0.444708,0.430118,0.452972,0.444336,0.434503,0.426327,0.310754,0.225728,0.148996,0.148024,0.117305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.489516,mpi,16.0,0.118889,0.144078,7.0,0.163746,0.227984,0.3345,0.412932,0.433031,0.489516,0.469264,0.444821,0.422869,0.317226,0.232021,0.147529,0.14335,0.121175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.443443,mpi,16.0,0.150952,0.144225,8.0,0.152403,0.225619,0.332896,0.425877,0.428499,0.443038,0.443443,0.423788,0.416577,0.323525,0.225566,0.157049,0.147954,0.150157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.447659,mpi,16.0,0.125239,0.151639,8.0,0.158245,0.228644,0.331919,0.420743,0.442413,0.447334,0.447659,0.430732,0.423065,0.311562,0.227415,0.147618,0.148491,0.117891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.4639,mpi,16.0,0.122833,0.14406,7.0,0.157741,0.22825,0.326357,0.42475,0.433762,0.4639,0.442275,0.4574,0.41768,0.315777,0.246788,0.151918,0.14333,0.12317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.462218,mpi,16.0,0.130955,0.141651,8.0,0.158988,0.239019,0.314743,0.425277,0.446048,0.460154,0.462218,0.440936,0.433296,0.315305,0.217089,0.154747,0.147381,0.11884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.459872,mpi,16.0,0.121404,0.144643,8.0,0.158708,0.217738,0.324574,0.429269,0.45468,0.443642,0.459872,0.445766,0.423528,0.310213,0.222231,0.155653,0.149226,0.121548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.458938,mpi,16.0,0.118876,0.146538,8.0,0.158572,0.219522,0.335185,0.42153,0.430184,0.444735,0.458938,0.455286,0.424865,0.339637,0.238399,0.157992,0.142167,0.12261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.472746,mpi,16.0,0.122496,0.14666,6.0,0.174475,0.218577,0.309723,0.42062,0.472746,0.461517,0.459667,0.458042,0.406908,0.324815,0.221147,0.158041,0.160685,0.115851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.460356,mpi,16.0,0.123934,0.150022,8.0,0.160147,0.227768,0.312217,0.410416,0.445922,0.454608,0.460356,0.436232,0.407391,0.310868,0.212611,0.157132,0.151855,0.12007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.464074,mpi,16.0,0.124323,0.149574,9.0,0.154146,0.218521,0.327565,0.421685,0.431837,0.459781,0.451652,0.464074,0.416465,0.324408,0.217513,0.157639,0.144353,0.119755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.453586,mpi,16.0,0.124062,0.146866,7.0,0.159251,0.22844,0.314332,0.428733,0.444879,0.453586,0.447647,0.440703,0.409866,0.331077,0.215824,0.156821,0.139745,0.117542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.467919,mpi,16.0,0.129469,0.149742,9.0,0.158271,0.222779,0.31439,0.426732,0.446191,0.464533,0.440775,0.467919,0.409837,0.324028,0.216063,0.156481,0.146137,0.119527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,2500,0.468756,mpi,16.0,0.120105,0.176186,7.0,0.155829,0.218491,0.326247,0.427232,0.430125,0.468756,0.457918,0.424957,0.405448,0.311319,0.212645,0.156037,0.178482,0.123953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.885513,mpi,16.0,0.494833,0.607444,7.0,0.648244,0.919492,1.284936,1.677418,1.740595,1.885513,1.879966,1.752767,1.69175,1.251185,0.926888,0.629967,0.60902,0.497119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.902887,mpi,16.0,0.499178,0.60324,9.0,0.634739,0.911061,1.319596,1.665722,1.746477,1.857398,1.826505,1.902887,1.648469,1.27371,0.933829,0.633187,0.597676,0.491959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.872123,mpi,16.0,0.493107,0.611995,8.0,0.627026,0.893012,1.312876,1.6402,1.736146,1.858368,1.872123,1.790048,1.706023,1.268266,0.872196,0.631012,0.588193,0.49326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.896024,mpi,16.0,0.49297,0.584419,7.0,0.636805,0.875099,1.300831,1.682382,1.817241,1.896024,1.870267,1.745346,1.72365,1.25275,0.93663,0.619146,0.596465,0.501293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.901546,mpi,16.0,0.50007,0.599749,7.0,0.600924,0.912627,1.290709,1.74656,1.789841,1.901546,1.845798,1.726205,1.703231,1.272812,0.865943,0.669688,0.59407,0.471905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.981167,mpi,16.0,0.560921,0.656735,6.0,0.673697,1.016146,1.374207,1.841861,1.981167,1.976035,1.97107,1.894812,1.896795,1.411516,0.994889,0.673289,0.656012,0.536297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,2.152334,mpi,16.0,0.492357,0.659226,7.0,0.658919,1.05399,1.434436,1.862725,2.011964,2.152334,2.151684,2.004774,2.008083,1.385283,1.108133,0.850132,0.744445,0.518477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,2.018773,mpi,16.0,0.5411,0.676731,8.0,0.657576,0.999094,1.380963,1.796497,1.995071,1.946687,2.018773,1.955577,1.864856,1.39416,0.985997,0.692682,0.654582,0.518694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,2.042991,mpi,16.0,0.565962,0.666089,7.0,0.694501,1.029172,1.43617,1.823351,1.978758,2.042991,1.975651,1.972534,1.874167,1.381869,1.033448,0.659504,0.635133,0.543333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.961893,mpi,16.0,0.549874,0.61986,7.0,0.704337,0.99085,1.377238,1.902057,1.892519,1.961893,1.939469,1.930035,1.867159,1.425203,0.98259,0.701121,0.655272,0.521627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,2.024442,mpi,16.0,0.538799,0.658652,7.0,0.693885,0.959542,1.407779,1.899363,1.893561,2.024442,1.954621,1.926067,1.780322,1.451039,0.942542,0.709214,0.654542,0.531236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,2.074467,mpi,16.0,0.544919,0.66398,7.0,0.701961,0.972085,1.442551,1.8291,1.975993,2.074467,1.976672,1.91542,1.780179,1.525761,1.004496,0.658581,0.659881,0.554801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,2.030554,mpi,16.0,0.556223,0.657232,8.0,0.676255,1.001373,1.426396,1.862599,1.905793,1.968559,2.030554,1.91307,1.782479,1.423067,0.938131,0.688994,0.658184,0.55175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,2.040898,mpi,16.0,0.537507,0.674215,7.0,0.656024,1.003245,1.384688,1.883712,1.963571,2.040898,2.032932,1.900138,1.903545,1.374332,0.974995,0.693461,0.644722,0.533941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,2.013203,mpi,16.0,0.542672,0.660247,7.0,0.682769,1.005198,1.478014,1.786072,1.961134,2.013203,1.957162,1.964282,1.820756,1.427928,0.946378,0.684611,0.645655,0.540018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,2.068558,mpi,16.0,0.55204,0.616609,8.0,0.71216,0.960152,1.369621,1.795088,1.879915,2.040435,2.068558,1.930184,1.814525,1.46584,1.006554,0.69535,0.657938,0.531726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.97167,mpi,16.0,0.52046,0.642159,8.0,0.697053,1.000457,1.395303,1.828826,1.910368,1.967743,1.97167,1.923706,1.783752,1.421709,1.01232,0.687418,0.652852,0.539102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.998074,mpi,16.0,0.535352,0.680971,9.0,0.70344,0.993469,1.362876,1.813468,1.926089,1.944493,1.993073,1.998074,1.851302,1.398461,1.009413,0.727121,0.652521,0.539768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.975658,mpi,16.0,0.545705,0.660137,7.0,0.69255,1.018641,1.384865,1.87078,1.917511,1.975658,1.959009,1.952773,1.802023,1.387354,0.989666,0.724068,0.651647,0.532721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,5000,1.958685,mpi,16.0,0.545495,0.656432,7.0,0.691286,1.00679,1.405965,1.863681,1.91782,1.958685,1.936155,1.9009,1.832855,1.422804,0.952934,0.732491,0.642412,0.527957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.032082,mpi,32.0,0.002336,0.002467,13.0,0.002628,0.002991,0.002619,0.00342,0.007999,0.004359,0.006366,0.017718,0.008115,0.02665,0.023805,0.032082,0.015899,0.017326,0.009097,0.024918,0.016464,0.023446,0.008441,0.010925,0.01443,0.008656,0.014173,0.003718,0.003038,0.002673,0.00283,0.002548,0.002252,0.002186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.03027,mpi,32.0,0.002219,0.003918,18.0,0.002678,0.006783,0.002732,0.003406,0.019332,0.011969,0.014056,0.011754,0.008106,0.016875,0.008562,0.013435,0.017427,0.027241,0.019527,0.009224,0.03027,0.008888,0.017587,0.019884,0.007374,0.008719,0.011142,0.006919,0.002676,0.002738,0.002893,0.002492,0.002509,0.002165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.027605,mpi,32.0,0.002048,0.00233,15.0,0.010654,0.002913,0.002788,0.007437,0.01054,0.008381,0.011171,0.011031,0.012127,0.021656,0.008776,0.009085,0.012525,0.027605,0.02722,0.009106,0.025758,0.012058,0.021948,0.013764,0.016291,0.008905,0.004086,0.003608,0.00308,0.002581,0.002878,0.002521,0.002242,0.002155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.032612,mpi,32.0,0.002309,0.002527,18.0,0.002823,0.002847,0.002872,0.003443,0.012269,0.004713,0.018256,0.008179,0.008208,0.02228,0.027975,0.022817,0.021376,0.014378,0.014301,0.027084,0.032612,0.018529,0.007865,0.01659,0.014622,0.009508,0.004264,0.018935,0.002997,0.002668,0.002902,0.002558,0.00203,0.001852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.03316,mpi,32.0,0.002278,0.002558,13.0,0.002736,0.003431,0.002785,0.003346,0.015268,0.004539,0.006103,0.020608,0.012968,0.016022,0.018608,0.03316,0.021008,0.028101,0.00903,0.030439,0.029656,0.008822,0.016647,0.006885,0.015959,0.005156,0.017023,0.021,0.00275,0.002598,0.002624,0.002439,0.002364,0.00221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.031082,mpi,32.0,0.002289,0.002413,11.0,0.002443,0.003041,0.002891,0.003389,0.007276,0.004584,0.018272,0.012929,0.02542,0.031082,0.018481,0.01845,0.022527,0.01625,0.01316,0.008809,0.013959,0.009198,0.013283,0.012291,0.016936,0.014265,0.011158,0.006803,0.002893,0.002667,0.002794,0.002695,0.002231,0.00223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.030399,mpi,32.0,0.002109,0.002195,15.0,0.002749,0.003114,0.002869,0.014623,0.006192,0.016619,0.021334,0.017907,0.02254,0.019452,0.023652,0.017183,0.028207,0.030399,0.022651,0.020233,0.020447,0.015032,0.011679,0.017832,0.006011,0.019802,0.007795,0.012615,0.002936,0.0024,0.002891,0.002512,0.002398,0.002165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.030535,mpi,32.0,0.002208,0.002178,15.0,0.00277,0.002962,0.002583,0.007446,0.016309,0.004739,0.015921,0.017685,0.008676,0.018951,0.00868,0.019505,0.028804,0.030535,0.014169,0.009081,0.008619,0.009597,0.015409,0.018847,0.007562,0.015796,0.003974,0.009868,0.002758,0.002646,0.002706,0.002572,0.002289,0.001973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.034982,mpi,32.0,0.002191,0.002519,12.0,0.002222,0.003048,0.002509,0.003103,0.013815,0.025522,0.010375,0.010698,0.021194,0.023489,0.034982,0.016914,0.03453,0.014133,0.026678,0.009139,0.008709,0.016049,0.008192,0.007,0.012955,0.005126,0.00448,0.010967,0.002737,0.002592,0.002611,0.002599,0.00236,0.001962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.039684,mpi,32.0,0.002254,0.002514,12.0,0.002404,0.003095,0.002812,0.004606,0.010958,0.019497,0.016726,0.006884,0.023154,0.028264,0.039684,0.016317,0.01576,0.034208,0.015348,0.009024,0.029741,0.009102,0.013671,0.006656,0.006205,0.008053,0.012958,0.003773,0.002754,0.0026,0.002858,0.002479,0.002292,0.002222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.0229,mpi,32.0,0.00227,0.009386,15.0,0.002655,0.003073,0.00286,0.003445,0.004486,0.004543,0.013321,0.020682,0.01796,0.00917,0.01561,0.009237,0.019944,0.0229,0.009051,0.018688,0.015451,0.014524,0.020149,0.018265,0.008638,0.007372,0.008335,0.01036,0.003048,0.002355,0.002648,0.002629,0.002288,0.002251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.034467,mpi,32.0,0.002028,0.002403,15.0,0.002447,0.003098,0.002892,0.003106,0.00416,0.011438,0.013159,0.013961,0.033888,0.009201,0.015718,0.009189,0.016289,0.034467,0.013098,0.034183,0.015877,0.033582,0.008085,0.010902,0.010032,0.005301,0.004213,0.009947,0.002851,0.00237,0.002989,0.002501,0.002061,0.002102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.025422,mpi,32.0,0.001488,0.002105,14.0,0.002697,0.003063,0.00286,0.00339,0.008433,0.005297,0.00926,0.008941,0.014324,0.015887,0.022645,0.014655,0.025422,0.013358,0.018434,0.015106,0.00876,0.015216,0.022309,0.00846,0.016131,0.009927,0.008077,0.007053,0.00301,0.00234,0.002762,0.002498,0.002198,0.002066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D_parallel_julia,500,0.037998,mpi,32.0,0.002369,0.002392,18.0,0.00269,0.002707,0.002765,0.00317,0.013915,0.01535,0.010874,0.010067,0.023097,0.015956,0.009088,0.020814,0.014311,0.015496,0.017731,0.013847,0.037998,0.018982,0.007885,0.007481,0.006221,0.009594,0.004271,0.004003,0.003068,0.002512,0.006981,0.002227,0.002158,0.002003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
