executable,n_points,iter_limit,block_dim_x,block_dim_y,grid_dim_x,grid_dim_y,num_threads_per_block,num_blocks_per_grid,elapsed_time,version
heat,1600,1024,,,,,,,14.021677658,sequential
heat,1600,1024,,,,,,,14.048993002,sequential
heat,1600,1024,,,,,,,14.342674657,sequential
heat,1600,1024,,,,,,,14.322933531,sequential
heat,1600,1024,,,,,,,13.933909736,sequential
heat,1600,1024,,,,,,,14.36410509,sequential
heat,1600,1024,,,,,,,14.33085159,sequential
heat,1600,1024,,,,,,,13.833142064,sequential
heat,1600,1024,,,,,,,14.083026989,sequential
heat,1600,1024,,,,,,,14.061442347,sequential
heat,1600,1024,,,,,,,14.399899561,sequential
heat,1600,1024,,,,,,,14.558205434,sequential
heat,1600,1024,,,,,,,14.113646583,sequential
heat,1600,1024,,,,,,,14.001649139,sequential
heat,1600,1024,,,,,,,14.447365891,sequential
heat,1600,1024,,,,,,,13.914560615,sequential
heat,1600,1024,,,,,,,14.438748226,sequential
heat,1600,1024,,,,,,,13.876512742,sequential
heat,1600,1024,,,,,,,13.53016415,sequential
heat,1600,1024,,,,,,,14.18746734,sequential
heat,1600,1024,,,,,,,14.732510344,sequential
heat,1600,1024,,,,,,,14.002943678,sequential
heat,1600,1024,,,,,,,13.750963107,sequential
heat,1600,1024,,,,,,,13.483136501,sequential
heat,1600,1024,,,,,,,13.750645904,sequential
heat,1600,1024,,,,,,,13.605661943,sequential
heat,1600,1024,,,,,,,14.093516609,sequential
heat,1600,1024,,,,,,,14.048976558,sequential
heat,1600,1024,,,,,,,13.942501031,sequential
heat,1600,1024,,,,,,,13.828168842,sequential
heat,1600,1024,,,,,,,13.993497814,sequential
heat,1600,1024,,,,,,,13.640699453,sequential
heat,1600,1024,,,,,,,13.87807305,sequential
heat,1600,1024,,,,,,,13.822049201,sequential
heat,1600,1024,,,,,,,13.66962895,sequential
heat,1600,1024,,,,,,,13.916306982,sequential
heat,1600,1024,,,,,,,14.077758276,sequential
heat,1600,1024,,,,,,,13.451881803,sequential
heat,1600,1024,,,,,,,13.816117589,sequential
heat,1600,1024,,,,,,,14.044743814,sequential
heat,1600,1024,,,,,,,13.626537066,sequential
heat,1600,1024,,,,,,,14.523605036,sequential
heat,1600,1024,,,,,,,14.54644031,sequential
heat,1600,1024,,,,,,,13.892363825,sequential
heat,1600,1024,,,,,,,13.95409766,sequential
heat,1600,1024,,,,,,,13.518732725,sequential
heat,1600,1024,,,,,,,13.968588891,sequential
heat,1600,1024,,,,,,,13.944652796,sequential
heat,1600,1024,,,,,,,13.941663102,sequential
heat,1600,1024,,,,,,,13.88333122,sequential
heat,1600,1024,,,,,,,13.38548826,sequential
heat,1600,1024,,,,,,,13.77235072,sequential
heat,1600,1024,,,,,,,13.391784075,sequential
heat,1600,1024,,,,,,,13.828972615,sequential
heat,1600,1024,,,,,,,14.098515296,sequential
heat,1600,1024,,,,,,,13.888260082,sequential
heat,1600,1024,,,,,,,13.485872929,sequential
heat,1600,1024,,,,,,,13.229750558,sequential
heat,1600,1024,,,,,,,16.6571039,sequential
heat,1600,1024,,,,,,,13.248829124,sequential
heat,1600,1024,,,,,,,13.187113416,sequential
heat,1600,1024,,,,,,,13.221988703,sequential
heat,1600,1024,,,,,,,13.235729257,sequential
heat,1600,1024,,,,,,,13.966361099,sequential
heat,1600,1024,,,,,,,13.191205562,sequential
heat,1600,1024,,,,,,,13.175229948,sequential
heat,1600,1024,,,,,,,13.538218368,sequential
heat,1600,1024,,,,,,,13.071346853,sequential
heat,1600,1024,,,,,,,13.077862564,sequential
heat,1600,1024,,,,,,,13.086591255,sequential
heat,1600,1024,,,,,,,13.080780619,sequential
heat,1600,1024,,,,,,,13.087254725,sequential
heat,1600,1024,,,,,,,13.081062971,sequential
heat,1600,1024,,,,,,,13.031475399,sequential
heat,1600,1024,,,,,,,13.011191812,sequential
heat,1600,1024,,,,,,,13.058130046,sequential
heat,1600,1024,,,,,,,13.015916645,sequential
heat,1600,1024,,,,,,,13.030885711,sequential
heat,1600,1024,,,,,,,13.092584272,sequential
heat,1600,1024,,,,,,,13.091766621,sequential
heat,1600,1024,,,,,,,13.07075803,sequential
heat,1600,1024,,,,,,,13.275207818,sequential
heat,1600,1024,,,,,,,13.038164064,sequential
heat,1600,1024,,,,,,,13.02693992,sequential
heat,1600,1024,,,,,,,13.00060297,sequential
heat,1600,1024,,,,,,,13.095912814,sequential
heat,1600,1024,,,,,,,13.037852476,sequential
heat,1600,1024,,,,,,,13.059861191,sequential
heat,1600,1024,,,,,,,13.166798972,sequential
heat,1600,1024,,,,,,,12.896560012,sequential
heat,1600,1024,,,,,,,12.847586115,sequential
heat,1600,1024,,,,,,,12.840021079,sequential
heat,1600,1024,,,,,,,12.850502463,sequential
heat,1600,1024,,,,,,,12.869524236,sequential
heat,1600,1024,,,,,,,12.84805727,sequential
heat,1600,1024,,,,,,,12.860443209,sequential
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019667771,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.020028719,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019725462,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019749069,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.01951712,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019444903,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019446997,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019409841,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.01986843,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019835254,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019817515,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019736427,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019950077,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.020098633,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.01973517,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019749348,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019883935,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019910546,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019780149,cuda
cuda_heat,50,1024,1.0,1.0,50.0,50.0,1.0,2500.0,0.019611269,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010266981,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010317479,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.011282219,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010769362,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010249801,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010462891,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010062342,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010278366,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010251686,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010350374,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010647486,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010497742,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010570239,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010337174,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010684712,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010213412,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010471621,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010270823,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010609421,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010106273,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010248962,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010040411,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010217323,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010500117,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.009932923,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010513736,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010358895,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010370279,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010254829,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010125899,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010247845,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010457792,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010477209,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010216485,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010173043,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010693862,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010374121,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.009944237,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010879434,cuda
cuda_heat,50,1024,2.0,2.0,25.0,25.0,4.0,625.0,0.010502073,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007073553,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.008453999,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007652411,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007455385,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.0076265,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007796148,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007156666,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007992197,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.006951956,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007525297,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.008061342,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.008422988,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007320727,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.00759507,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007372062,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007935834,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.007402793,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.008022858,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.00780383,cuda
cuda_heat,50,1024,4.0,4.0,13.0,13.0,16.0,169.0,0.0078266,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007819126,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007729378,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.00755512,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007770376,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007581451,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007440228,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007261081,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007833095,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007380233,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007678882,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007731544,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007582359,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007559101,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007547507,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007592765,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007340772,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007752985,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007647871,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007698857,cuda
cuda_heat,50,1024,5.0,5.0,10.0,10.0,25.0,100.0,0.007438482,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007738737,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007612042,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007647662,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007496871,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007748655,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007542478,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007548136,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007663516,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007566993,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007654087,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007639351,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007655135,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007611343,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007543316,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.00758613,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007524459,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007488419,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007634741,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007489956,cuda
cuda_heat,50,1024,8.0,8.0,7.0,7.0,64.0,49.0,0.007094855,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007559031,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007534656,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007722324,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007630131,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007524669,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007589063,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007629013,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007613578,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007805158,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007575793,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.006920667,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007637465,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.00770633,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.00757265,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.00778609,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007553164,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007326384,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007535354,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007517684,cuda
cuda_heat,50,1024,11.0,11.0,5.0,5.0,121.0,25.0,0.007304314,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.00743024,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007675459,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007282942,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.00759507,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007566016,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007633553,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007488559,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007707238,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007588714,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007485696,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.00765269,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007433244,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007303056,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007516916,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007511258,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007502389,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007583406,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007403141,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007554841,cuda
cuda_heat,50,1024,16.0,16.0,4.0,4.0,256.0,16.0,0.007325895,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007486395,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.00750616,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007665053,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007490794,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007650735,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.00745699,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007555329,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007765626,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007579425,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.008452462,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007567203,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007422279,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007625661,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.00740363,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007627896,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007285176,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007664983,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007409288,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007620773,cuda
cuda_heat,50,1024,22.0,22.0,3.0,3.0,484.0,9.0,0.007820592,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008798813,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.009258379,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008826261,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008757605,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008859367,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008932493,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008397495,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.00896462,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.00879602,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008905463,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008757746,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008857201,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.009127913,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008391419,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.00871975,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008855176,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008637476,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008871729,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008652492,cuda
cuda_heat,50,1024,32.0,32.0,2.0,2.0,1024.0,4.0,0.008727503,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058448268,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.05834525,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058437583,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058429062,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058032563,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058721563,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.057750747,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058292658,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058531521,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058436744,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058537877,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058912444,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058297338,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058606323,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.057333994,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058513082,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058693766,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058446522,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.058542905,cuda
cuda_heat,100,1024,1.0,1.0,100.0,100.0,1.0,10000.0,0.059377808,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020492755,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020476062,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020695509,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020601919,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020618751,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020552749,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020649552,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020205979,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020304318,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020642847,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020278826,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020563715,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020081729,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020520831,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.02022365,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.02035691,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020463141,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020220926,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020515383,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020497643,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.02064145,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020673159,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020434506,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020342103,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020399235,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020547511,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.02059228,cuda
cuda_heat,100,1024,2.0,2.0,50.0,50.0,4.0,2500.0,0.020080053,cuda
